Date,MaxTemp,MinTemp,TOTALDEMAND,RRP,DAILYT
2018-12-24,33.89999999999983,13.1333333333335,4681.6172916666765,87.6847916666666,8704552.513000008
2018-12-25,24.299999999999407,14.649999999999787,4091.318958333328,54.27062500000028,7494819.326800107
2018-12-26,24.533333333332816,12.333333333333357,4167.38312500001,71.81770833333277,7003035.604599918
2018-12-27,36.133333333334576,14.933333333333104,5406.214166666656,94.92249999999976,10563012.782199845
2018-12-28,36.400000000001455,21.633333333333617,5576.30729166671,113.4458333333338,11035763.118200101
2018-12-29,23.366666666668028,20.23333333333317,4512.087916666673,90.51729166666645,7863555.316399999
2018-12-30,21.900000000000244,17.833333333333783,4150.577708333332,83.2916666666667,6980103.769400009
2018-12-31,23.700000000000585,17.0333333333329,4307.579791666655,84.598541666667,6861545.2186
2019-01-01,25.333333333332405,14.099999999999875,4122.210833333363,76.34208333333373,6810426.126199872
2019-01-02,23.13333333333317,17.966666666667063,4350.949583333299,115.87374999999957,6922957.85619986
2019-01-03,30.200000000000834,15.966666666666795,6820.0849999999755,988.9389583333328,8106776.620200108
2019-01-04,43.19999999999902,16.900000000000112,4867.39291666668,129.8414583333334,10703561.455599952
2019-01-05,21.233333333333576,16.966666666666942,4644.266041666655,88.25500000000025,6486029.136599935
2019-01-06,21.900000000000123,13.333333333332922,5027.22645833337,109.84104166666678,5789064.640799997
2019-01-07,23.73333333333316,16.199999999999655,5440.232499999987,62.48937500000004,6576917.526800043
2019-01-08,24.36666666666671,15.833333333333403,5735.463958333305,97.83854166666697,6962698.2410000535
2019-01-09,20.766666666666268,15.500000000000098,4449.144791666671,70.72374999999982,6199238.051399996
2019-01-10,21.999999999999524,12.033333333333616,4886.053124999979,118.35812499999969,6232401.833000154
2019-01-11,29.800000000000033,11.966666666666757,5437.954375000001,83.69020833333339,7717585.459599868
2019-01-12,25.200000000001,17.866666666666955,4176.415833333352,31.565000000000037,7632928.47900003
2019-01-13,29.966666666666054,14.100000000000508,4243.885000000014,69.47562500000004,7567981.385200041
2019-01-14,33.13333333333376,17.499999999999766,6127.938958333302,173.65875000000034,11366280.056599956
2019-01-15,31.150000000000812,19.0,6354.010208333319,208.89374999999916,11950340.548600007
2019-01-16,26.399999999998787,18.700000000000287,5707.15645833337,176.35833333333386,9670157.628599975
2019-01-17,33.36666666666685,20.133333333333503,6050.478749999988,169.6091666666681,10665498.50560017
2019-01-18,27.933333333333103,21.533333333333108,5620.758749999947,136.2264583333335,9269045.912600001
2019-01-19,23.833333333332256,16.06666666666676,4237.185416666648,80.40416666666675,6432223.697999977
2019-01-20,23.466666666666075,14.633333333333688,4261.797083333346,83.28208333333309,6902534.604800027
2019-01-21,27.166666666666195,18.200000000000415,5438.2487499999825,166.09979166666625,8778649.2036
2019-01-22,29.066666666666308,18.200000000000436,5893.53249999997,255.32354166666724,10147653.716799943
2019-01-23,25.200000000000596,17.366666666666884,5229.214583333321,153.23083333333213,8620327.075000225
2019-01-24,39.26666666666738,16.39999999999996,6495.472708333334,3377.3204166666765,12799633.18759998
2019-01-25,43.76666666666648,21.099999999999653,7037.285208333373,751.0435416666711,15342248.919600295
2019-01-26,26.63333333333248,18.733333333333483,4784.111041666669,165.54958333333295,8613817.111599825
2019-01-27,27.833333333334558,17.666666666666668,4158.398958333325,85.62166666666614,6751848.804599993
2019-01-28,33.266666666665614,14.566666666666823,4682.276249999997,138.67104166666752,8328096.353200012
2019-01-29,37.033333333335044,15.90000000000006,5768.977291666641,172.05312499999883,10217364.26680009
2019-01-30,36.90000000000027,16.033333333333772,5921.3906250000055,176.44250000000056,10642482.557799976
2019-01-31,22.0,17.166666666666654,4594.88375000002,106.25562500000024,6827818.610199858
2019-02-01,23.600000000001064,12.533333333333259,4436.278124999997,90.42708333333346,6216187.73680006
2019-02-02,33.399999999999444,13.833333333333178,5197.877708333338,223.37395833333352,9780694.134200037
2019-02-03,36.66666666666695,18.39999999999973,6094.379791666715,118.14479166666624,11769722.659399996
2019-02-04,23.29999999999982,19.033333333333342,4788.633541666674,118.42916666666733,7897165.280400058
2019-02-05,27.333333333334668,17.366666666667033,4706.183333333333,102.17354166666773,7655529.136400107
2019-02-06,33.59999999999861,17.799999999999994,4920.288749999994,106.12833333333387,9841940.223200098
2019-02-07,28.466666666667532,20.500000000000306,5661.1145833332785,87.42770833333354,9600322.534799933
2019-02-08,23.000000000000576,18.666666666666373,5651.412083333343,105.0406249999999,7307362.441799952
2019-02-09,19.900000000000244,13.749999999999753,5070.7241666666605,89.66374999999978,6316464.12219999
2019-02-10,23.399999999998972,12.166666666666666,4615.034374999972,105.07208333333337,5939385.419399957
2019-02-11,28.0000000000011,13.466666666666793,4408.617708333322,90.6593750000004,6956504.681199859
2019-02-12,21.766666666667525,17.666666666666934,4608.725000000058,27.5829166666665,6770975.757599978
2019-02-13,19.466666666667393,11.199999999999934,4445.5352083333655,84.09770833333361,6275383.8575998945
2019-02-14,23.23333333333458,10.666666666666424,4485.628333333324,106.7697916666664,6206933.704000138
2019-02-15,23.100000000000826,14.499999999999448,4746.269166666627,113.55541666666711,6573705.36960001
2019-02-16,23.866666666666767,15.166666666666849,4436.134791666652,126.90562499999902,6676373.973599992
2019-02-17,28.03333333333285,13.599999999999842,4519.621875000046,107.85062500000042,7326641.4651999725
2019-02-18,23.73333333333182,18.40000000000015,4874.7943750000395,103.0416666666663,7281462.461000162
2019-02-19,20.49999999999963,13.40000000000003,4605.4833333332845,103.42270833333359,6417862.420999938
2019-02-20,23.650000000000304,11.933333333333238,4540.512708333345,110.0914583333335,6469093.1788000455
2019-02-21,20.86666666666749,13.733333333333272,4593.138958333367,113.12791666666718,6460242.71399976
2019-02-22,22.400000000000812,15.233333333333256,4579.239999999966,102.3493749999992,6323953.527600004
2019-02-23,26.133333333333365,15.93333333333377,4162.093750000027,75.33687499999996,6314891.224400026
2019-02-24,33.13333333333271,12.533333333333031,4453.244374999994,80.77166666666673,7635249.319599978
2019-02-25,34.80000000000047,15.833333333333488,5561.525208333341,128.39229166666684,9331740.67440001
2019-02-26,23.066666666665842,17.966666666667066,5129.754791666681,114.26145833333375,7713367.398200111
2019-02-27,27.399999999998744,11.833333333333123,5219.677916666674,114.73249999999982,8006514.997999966
2019-02-28,37.800000000001674,15.433333333333191,6269.677291666705,145.14583333333326,11463455.587800143
2019-03-01,38.733333333332034,23.799999999999972,4949.566875000008,118.89291666666661,13333657.45260008
2019-03-02,36.96666666666671,22.16666666666672,5553.64937500005,180.30833333333266,12931465.64280009
2019-03-03,37.56666666666743,24.466666666667024,5774.903750000001,144.0810416666665,12237267.943400264
2019-03-04,26.09999999999988,18.533333333333772,4799.531666666721,112.38333333333357,8986482.257800143
2019-03-05,24.366666666666493,17.299999999999564,4620.924374999988,100.39958333333446,7759556.469599975
2019-03-06,17.650000000000478,13.033333333333331,5643.243750000012,106.55270833333347,6501146.075399986
2019-03-07,21.600000000000314,9.100000000000222,5721.98750000002,95.69333333333353,6269789.1643999405
2019-03-08,27.46666666666636,11.666666666666503,4997.237500000023,120.7179166666662,6891693.525999927
2019-03-09,24.900000000000095,13.199999999999932,4952.967291666681,108.96729166666692,6476460.587800032
2019-03-10,24.833333333332433,13.566666666666098,4554.702083333315,106.28562499999981,6552129.831799862
2019-03-11,22.299999999999596,16.7500000000001,4036.1256250000006,71.5406250000001,6480871.759600047
2019-03-12,19.233333333333576,14.366666666666367,4545.585000000011,17.931041666666545,6850425.188000021
